productType,price,sqft,rooms,bathrooms,location,pricePerSqft
Apartment,2650000,1421,2,3,Dubai Marina,1864.883884588318
Apartment,1400000,716,1,1,Dubai Creek Harbour,1955.3072625698323
Apartment,500000,623,0,1,Motor City,802.5682182985554
Apartment,390000,495,0,1,Arjan,787.8787878787879
Apartment,1450000,1187,2,2,Dubai Marina,1221.5669755686604
Residence,1300000,324,0,1,Jumeirah Village Circle (JVC),4012.3456790123455
Residence,2370000,1055,1,2,Business Bay,2246.445497630332
Apartment,580000,743,1,1,Town Square,780.6191117092867
Apartment,850000,999,2,2,Town Square,850.8508508508509
Apartment,4833000,1795,2,3,Palm Jumeirah,2692.4791086350974
Apartment,1100000,1098,2,3,Dubai Production City (IMPZ),1001.8214936247723
House,5000000,5900,5,5,Green Community,847.457627118644
Apartment,1199900,1080,2,3,Dubai Marina,1111.0185185185185
Apartment,5700000,1333,2,3,Downtown Dubai,4276.069017254314
Apartment,399999,398,0,1,Al Furjan,1005.0226130653266
Apartment,4300000,1360,2,2,Umm Suqeim,3161.764705882353
House,4700000,4500,4,5,Green Community,1044.4444444444443
Apartment,2850000,1338,1,2,Palm Jumeirah,2130.0448430493275
Apartment,650000,461,0,1,Jumeirah Village Circle (JVC),1409.9783080260304
Apartment,850000,1197,2,3,Dubai Studio City,710.108604845447
Apartment,530000,868,1,2,Dubai Sports City,610.5990783410139
Apartment,6430000,2936,4,6,Business Bay,2190.0544959128065
Apartment,1239000,1402,2,3,Al Furjan,883.737517831669
Apartment,1144956,1194,2,2,Majan,958.9246231155779
Residence,1400000,2383,3,2,International City,587.4947545111204
Apartment,925000,532,1,1,Sobha Hartland,1738.7218045112782
Apartment,650000,331,0,1,Meydan City,1963.7462235649548
Apartment,4950000,1299,2,3,Palm Jumeirah,3810.623556581986
Residence,4499000,15000,0,0,Nad Al Hamar,299.93333333333334
Apartment,360000,691,1,1,Liwan,520.9840810419681
Apartment,2500000,1055,1,2,Business Bay,2369.6682464454975
Apartment,1270000,914,2,3,Business Bay,1389.4967177242888
Apartment,2300000,1745,2,4,Palm Jumeirah,1318.051575931232
Apartment,860000,690,1,2,Al Furjan,1246.376811594203
Apartment,900000,482,0,1,Al Barsha,1867.2199170124481
House,5500000,6458,5,6,Al Furjan,851.6568597088882
House,6400000,7645,4,5,Jumeirah Park,837.1484630477436
Apartment,2250000,1144,1,2,Palm Jumeirah,1966.7832167832169
Apartment,2650000,1155,2,2,Downtown Dubai,2294.372294372294
Apartment,1470000,1214,1,2,Business Bay,1210.8731466227348
House,6000000,13651,6,8,Jebel Ali,439.52823968940004
Apartment,1600000,609,1,2,Dubai Marina,2627.2577996715927
Apartment,1825000,1132,2,3,Sobha Hartland,1612.190812720848
Apartment,1000000,983,1,2,DAMAC Hills,1017.293997965412
Apartment,5500000,3170,3,4,Downtown Dubai,1735.0157728706624
Apartment,750000,514,0,1,Jumeirah Village Circle (JVC),1459.1439688715952
Apartment,1200000,995,2,2,Town Square,1206.0301507537688
Apartment,860000,769,1,2,Jumeirah Village Circle (JVC),1118.3355006501952
Residence,930000,1208,3,3,DAMAC Hills 2 (Akoya by DAMAC),769.8675496688742
Apartment,1000000,828,1,2,Al Sufouh,1207.729468599034
Apartment,2600000,945,1,1,Dubai Marina,2751.322751322751
Apartment,2690000,1533,2,3,Downtown Dubai,1754.7292889758644
Apartment,3000000,1242,2,2,Business Bay,2415.458937198068
House,16500000,7371,5,7,Meydan City,2238.5022385022385
Apartment,1600000,772,1,1,Downtown Dubai,2072.538860103627
Apartment,1300000,1012,1,2,Jumeirah Lake Towers (JLT),1284.5849802371542
Apartment,800000,503,0,1,Business Bay,1590.4572564612326
Apartment,2200000,743,1,2,Dubai Marina,2960.969044414536
Apartment,1600000,791,1,2,Dubai Marina,2022.75600505689
Residence,4100000,2532,3,4,Meydan City,1619.2733017377568
House,3999990,3252,3,4,Arabian Ranches 2,1230.009225092251
Apartment,1900000,1533,2,3,Culture Village,1239.399869536856
Apartment,700000,1297,2,2,Dubai Production City (IMPZ),539.7070161912105
Apartment,1000000,721,1,1,Jumeirah Lake Towers (JLT),1386.9625520110958
Apartment,525000,370,0,1,Jumeirah Lake Towers (JLT),1418.918918918919
Apartment,875000,1579,2,3,Dubai Sports City,554.1481950601647
Apartment,1700000,937,1,2,Dubai Marina,1814.3009605122732
Apartment,700000,779,1,2,Jumeirah Village Triangle (JVT),898.5879332477535
Apartment,1950000,1612,2,3,Jumeirah Lake Towers (JLT),1209.6774193548388
House,20000000,3336,5,5,Palm Jumeirah,5995.2038369304555
Apartment,1450000,722,1,2,Dubai Marina,2008.3102493074791
Apartment,2300000,1642,2,2,The Views,1400.7308160779537
Apartment,550000,812,1,2,Jumeirah Village Circle (JVC),677.3399014778325
Apartment,2100000,928,1,2,Downtown Dubai,2262.9310344827586
Apartment,1100000,1202,2,2,Jumeirah Village Circle (JVC),915.1414309484193
Apartment,680000,955,1,2,Jumeirah Village Circle (JVC),712.041884816754
Apartment,1700000,1561,2,2,Dubai Marina,1089.0454836643178
Apartment,1975000,878,1,2,Za'abeel,2249.4305239179953
House,5950000,3089,3,4,The Meadows,1926.1897054062804
Apartment,525000,772,1,2,Dubai Silicon Oasis,680.0518134715026
Apartment,1800000,1577,2,3,Business Bay,1141.40773620799
House,13500000,5000,6,6,The Meadows,2700.0
Apartment,3500000,835,1,2,Dubai Marina,4191.616766467066
Apartment,880000,1062,1,2,Al Furjan,828.6252354048964
Apartment,701000,400,0,1,Meydan City,1752.5
Apartment,750000,594,1,1,Mudon,1262.6262626262626
Apartment,928000,1171,2,2,Dubai South,792.4850555081127
Apartment,839949,827,1,1,Jumeirah Village Circle (JVC),1015.6577992744861
Apartment,14458000,4519,4,6,Palm Jumeirah,3199.380393892454
Apartment,810000,754,2,2,Jumeirah Lake Towers (JLT),1074.2705570291778
Residence,1100000,355,0,1,Palm Jumeirah,3098.5915492957747
Residence,5999999,3052,3,4,Dubai Marina,1965.9236566186107
Apartment,315000,456,0,1,Dubai Sports City,690.7894736842105
Apartment,13500000,4229,3,5,Palm Jumeirah,3192.2440293213526
Apartment,640000,1156,1,2,Remraam,553.6332179930796
House,3748898,2116,3,4,Dubai Hills Estate,1771.6909262759925
Apartment,875000,805,1,2,Jumeirah Lake Towers (JLT),1086.9565217391305
Apartment,820000,971,1,2,Jumeirah Lake Towers (JLT),844.4902162718846
Apartment,750000,753,1,2,Al Furjan,996.01593625498
Apartment,1250000,2000,2,3,Motor City,625.0
Apartment,1775000,891,1,1,Dubai Marina,1992.1436588103254
House,5000000,5625,4,5,Jumeirah Park,888.8888888888889
Apartment,8500000,1477,2,3,Jumeirah Beach Residence (JBR),5754.908598510494
Apartment,980000,430,0,1,Business Bay,2279.0697674418607
House,5350000,3970,5,6,Arabian Ranches 2,1347.6070528967255
Apartment,550000,637,1,1,DAMAC Hills 2 (Akoya by DAMAC),863.4222919937206
House,9975000,9000,5,5,Green Community,1108.3333333333333
Apartment,1700000,1036,1,1,Dubai Marina,1640.9266409266409
Apartment,1290000,882,1,2,Dubai Marina,1462.5850340136055
Apartment,1750000,833,1,2,Business Bay,2100.840336134454
Apartment,2225000,1375,2,3,Jumeirah Beach Residence (JBR),1618.1818181818182
Apartment,1499000,905,2,2,Business Bay,1656.353591160221
Apartment,1950000,819,1,2,Dubai Marina,2380.9523809523807
Apartment,2800000,1143,1,1,Palm Jumeirah,2449.6937882764655
House,1400000,1633,3,4,DAMAC Hills 2 (Akoya by DAMAC),857.3178199632578
Apartment,1570000,1765,3,3,Dubai Marina,889.5184135977337
Apartment,2950000,1907,2,3,Bur Dubai,1546.932354483482
Residence,2650000,3562,3,4,Serena,743.9640651319484
Residence,2000000,942,1,2,Palm Jumeirah,2123.1422505307855
Apartment,2000000,1364,2,2,Dubai Hills Estate,1466.275659824047
Apartment,750000,872,1,2,Arjan,860.0917431192661
Residence,1100000,1217,2,2,Dubai South,903.861955628595
House,4790000,5438,4,4,Arabian Ranches 2,880.8385435821993
House,5499950,3153,3,4,The Lakes,1744.3545829368854
Apartment,1750000,943,2,2,Sobha Hartland,1855.779427359491
Apartment,2750000,1511,2,3,Business Bay,1819.9867637326274
Apartment,890000,767,1,2,DAMAC Hills,1160.3650586701435
Apartment,590000,566,1,1,Remraam,1042.4028268551237
Apartment,1795000,834,1,2,Business Bay,2152.2781774580335
Apartment,1850000,507,0,1,Palm Jumeirah,3648.915187376726
Apartment,2200000,1358,2,3,Business Bay,1620.0294550810015
Apartment,1200000,488,1,1,Dubai Hills Estate,2459.0163934426228
House,12950000,8000,5,7,Meydan City,1618.75
Apartment,1850000,1650,2,4,Jumeirah Lake Towers (JLT),1121.2121212121212
Residence,1950000,1772,3,4,Dubailand,1100.451467268623
House,2475000,1647,2,3,The Springs,1502.7322404371585
Apartment,1725000,1870,2,3,Jumeirah Village Circle (JVC),922.4598930481284
Apartment,950000,1317,2,2,Jumeirah Village Circle (JVC),721.336370539104
Apartment,1350000,665,1,1,Dubai Hills Estate,2030.0751879699249
Apartment,675000,664,1,2,Jumeirah Lake Towers (JLT),1016.566265060241
Apartment,5300000,1954,2,3,Palm Jumeirah,2712.3848515864893
Apartment,3000000,1433,2,3,Jumeirah Beach Residence (JBR),2093.51011863224
Apartment,1800000,853,1,2,DIFC,2110.1992966002344
Apartment,1699999,1625,2,3,Jumeirah Lake Towers (JLT),1046.1532307692307
Apartment,1400000,704,1,2,Dubai Marina,1988.6363636363637
Residence,2200000,2152,3,4,Serena,1022.3048327137546
Apartment,1850000,1439,2,3,Meydan City,1285.6150104239055
Apartment,1150000,978,1,2,Dubai Marina,1175.8691206543967
Apartment,480000,437,0,1,Jumeirah Village Circle (JVC),1098.3981693363844
Apartment,950000,823,1,2,Dubai Marina,1154.3134872417984
Apartment,1750000,937,2,2,Sobha Hartland,1867.6627534685165
Apartment,1050000,930,2,2,Jumeirah Lake Towers (JLT),1129.032258064516
Apartment,2200000,1510,3,4,Dubai Marina,1456.953642384106
Apartment,14000000,1865,3,4,Jumeirah Beach Residence (JBR),7506.702412868633
House,8650000,4335,4,5,Jumeirah Park,1995.3863898500576
Apartment,3000000,1862,2,4,Dubai Marina,1611.170784103115
Apartment,449000,484,0,1,Discovery Gardens,927.6859504132232
Apartment,4400000,1171,2,2,Dubai Harbour,3757.472245943638
Apartment,809120,639,1,2,Jumeirah Village Circle (JVC),1266.2284820031298
Apartment,1950000,804,1,1,Dubai Creek Harbour,2425.373134328358
Apartment,1675000,863,1,2,Sobha Hartland,1940.90382387022
Apartment,1899000,1680,2,3,Jumeirah Lake Towers (JLT),1130.357142857143
Apartment,1800000,1073,1,1,Jumeirah Beach Residence (JBR),1677.5396085740913
House,4900000,6475,3,3,Arabian Ranches,756.7567567567568
Apartment,5999999,3881,3,4,Dubai Marina,1545.993043030147
Apartment,3500000,3656,3,4,DAMAC Hills,957.3304157549234
Apartment,1600000,960,1,2,Dubai Marina,1666.6666666666667
Apartment,1800000,888,1,2,Downtown Dubai,2027.027027027027
Apartment,8000000,2019,3,3,Downtown Dubai,3962.3576027736503
Apartment,450000,399,0,1,Jumeirah Village Circle (JVC),1127.8195488721803
Apartment,1150000,969,1,2,World Trade Centre,1186.7905056759546
Apartment,850000,722,1,2,Jumeirah Lake Towers (JLT),1177.2853185595568
Apartment,2699999,1602,2,3,Palm Jumeirah,1685.392634207241
Apartment,398000,514,1,1,Dubai South,774.3190661478599
Apartment,1800000,1625,2,2,Jumeirah Lake Towers (JLT),1107.6923076923076
House,6500000,3492,3,4,The Lakes,1861.3974799541809
Residence,1370000,350,0,1,Business Bay,3914.285714285714
Apartment,2700000,1207,2,2,Dubai Marina,2236.9511184755593
House,2500000,1465,3,4,Arabian Ranches 3,1706.4846416382252
Apartment,1800000,892,1,2,Dubai Marina,2017.9372197309417
Apartment,685000,1098,2,3,Dubai South,623.8615664845173
Apartment,13500000,2703,4,5,Downtown Dubai,4994.450610432852
Apartment,700000,1284,1,2,Jumeirah Village Circle (JVC),545.171339563863
Apartment,460000,626,1,1,Dubai Production City (IMPZ),734.8242811501598
Apartment,1650000,831,1,1,Dubai Creek Harbour,1985.5595667870036
Apartment,1250000,1187,2,2,Jumeirah Lake Towers (JLT),1053.0749789385004
Apartment,1100000,1298,2,3,Al Furjan,847.457627118644
House,3750000,3800,4,5,The Sustainable City,986.8421052631579
Residence,2250000,1940,3,4,Arabian Ranches 3,1159.7938144329896
Apartment,800000,982,1,2,Jumeirah Village Circle (JVC),814.6639511201629
Apartment,550000,950,1,2,Discovery Gardens,578.9473684210526
Apartment,455000,583,0,1,Jumeirah Village Triangle (JVT),780.4459691252144
Apartment,2384967,1417,1,2,Al Wasl,1683.1100917431193
Apartment,1600000,1425,2,3,Business Bay,1122.8070175438597
Apartment,1450000,714,1,2,Dubai Marina,2030.812324929972
Apartment,550000,853,1,2,Jumeirah Village Circle (JVC),644.7831184056272
Residence,1100000,1217,2,2,Dubai South,903.861955628595
House,4790000,5438,4,4,Arabian Ranches 2,880.8385435821993
House,5499950,3153,3,4,The Lakes,1744.3545829368854
Apartment,1750000,943,2,2,Sobha Hartland,1855.779427359491
Apartment,2750000,1511,2,3,Business Bay,1819.9867637326274
Apartment,890000,767,1,2,DAMAC Hills,1160.3650586701435
Apartment,600000,1002,1,1,Jumeirah Village Circle (JVC),598.8023952095808
House,3040000,3919,3,4,Dubailand,775.7080887981627
Apartment,6400000,1601,2,3,Downtown Dubai,3997.5015615240472
Apartment,2900000,742,1,1,Jumeirah Beach Residence (JBR),3908.355795148248
Residence,2100000,1900,3,4,Mudon,1105.2631578947369
House,4650000,3034,3,4,The Lakes,1532.6301911667765
House,4600000,3196,4,3,Arabian Ranches 2,1439.299123904881
Apartment,3100000,1994,2,3,Palm Jumeirah,1554.6639919759277
Apartment,4550000,2052,3,4,DIFC,2217.3489278752436
Apartment,7100000,2280,3,5,Palm Jumeirah,3114.035087719298
Residence,980000,1301,2,2,Dubai South,753.2667179093005
Apartment,430000,527,0,1,Discovery Gardens,815.9392789373815
Apartment,1300000,959,1,2,Dubai Marina,1355.5787278415016
Apartment,1650000,828,1,1,Dubai Creek Harbour,1992.7536231884058
Apartment,1999999,1144,1,1,Palm Jumeirah,1748.2508741258741
Apartment,2600000,1167,2,2,Downtown Dubai,2227.934875749786
House,9000000,11967,5,6,The Villa,752.0681875156681
Residence,10300000,12178,0,0,Pearl Jumeirah,845.7874856298242
Apartment,790000,675,1,2,Jumeirah Lake Towers (JLT),1170.3703703703704
Apartment,1780000,1174,2,2,The Views,1516.18398637138
Apartment,3300000,796,1,2,Downtown Dubai,4145.728643216081
Apartment,1050000,384,0,1,Jumeirah Village Circle (JVC),2734.375
Residence,55000000,26061,0,0,International City,2110.433214381643
Apartment,850000,733,1,2,Business Bay,1159.6180081855389
Apartment,2650000,711,1,1,Dubai Harbour,3727.1448663853726
Apartment,770000,675,1,1,Jumeirah Lake Towers (JLT),1140.7407407407406
Apartment,3999999,1329,2,3,Downtown Dubai,3009.781038374718
Apartment,1750000,803,1,2,Business Bay,2179.327521793275
House,9000000,1818,4,5,Palm Jumeirah,4950.495049504951
Apartment,1070000,1065,2,2,Jumeirah Lake Towers (JLT),1004.6948356807512
House,2800000,2436,3,3,Arabian Ranches,1149.4252873563219
Apartment,750000,901,1,2,Jumeirah Lake Towers (JLT),832.4084350721421
Apartment,2500000,1381,2,2,Jumeirah Beach Residence (JBR),1810.2824040550327
Residence,3100000,2411,3,4,Al Furjan,1285.7735379510577
Apartment,5500000,1118,1,2,Bluewaters Island,4919.499105545618
Apartment,720000,861,1,2,Jumeirah Village Circle (JVC),836.2369337979094
House,2500000,1700,2,3,The Springs,1470.5882352941176
Apartment,2200000,1158,1,2,Palm Jumeirah,1899.8272884283247
Apartment,2349999,1083,1,2,Business Bay,2169.897506925208
Apartment,1300000,877,1,2,Dubai Marina,1482.3261117445838
Apartment,790000,719,1,2,Dubai Production City (IMPZ),1098.7482614742698
Apartment,840000,760,1,2,Business Bay,1105.2631578947369
Apartment,1975000,1238,2,3,Sobha Hartland,1595.3150242326333
Apartment,1750000,1078,2,2,Dubai Creek Harbour,1623.3766233766235
Apartment,2500000,1549,3,3,Jumeirah Lake Towers (JLT),1613.9444803098772
Residence,800000,473,1,1,Barsha Heights (Tecom),1691.3319238900635
Apartment,2300000,1782,2,2,Dubai Marina,1290.6846240179573
Apartment,7200000,3280,4,5,Dubai Marina,2195.121951219512
Apartment,2800000,1919,3,3,Jumeirah Beach Residence (JBR),1459.0932777488274
Apartment,750000,726,1,1,Jumeirah Lake Towers (JLT),1033.0578512396694
Apartment,1600000,1508,2,3,Downtown Dubai,1061.0079575596817
Apartment,830000,780,1,1,Jumeirah Village Circle (JVC),1064.1025641025642
Apartment,1190000,1120,2,3,Business Bay,1062.5
Apartment,440000,403,0,1,Jumeirah Village Circle (JVC),1091.8114143920595
Apartment,5500000,2307,3,4,Jumeirah Beach Residence (JBR),2384.0485478977025
Apartment,648000,916,1,2,Dubai Sports City,707.4235807860262
Apartment,2600000,1829,2,3,World Trade Centre,1421.5418261344996
Apartment,1950000,883,1,2,Za'abeel,2208.3805209513025
Apartment,4250000,2223,3,2,Palm Jumeirah,1911.8308591992802
Apartment,900000,325,0,1,Business Bay,2769.230769230769
Apartment,5250000,1290,2,2,Palm Jumeirah,4069.767441860465
Apartment,1995000,1030,1,2,Dubai Marina,1936.893203883495
Residence,3650000,2733,3,5,Meydan City,1335.5287230150018
Apartment,600000,739,1,2,Dubai Studio City,811.9079837618403
Apartment,1041568,1539,2,2,Majan,676.7823261858349
Apartment,850000,531,0,1,Business Bay,1600.75329566855
Apartment,1835000,1245,3,3,Dubai Marina,1473.8955823293172
Apartment,1250000,741,1,2,Meydan City,1686.9095816464237
Apartment,1100000,782,1,1,Business Bay,1406.6496163682864
Apartment,550000,441,0,1,Jumeirah Village Circle (JVC),1247.1655328798186
Apartment,1300000,1117,1,1,Business Bay,1163.8316920322293
Residence,2400000,1776,2,3,Mudon,1351.3513513513512
Apartment,7000000,1641,2,3,Bluewaters Island,4265.691651432054
Apartment,750000,705,1,2,Jumeirah Village Triangle (JVT),1063.8297872340424
Apartment,1000000,955,1,2,Jumeirah Golf Estates,1047.1204188481674
Apartment,3100000,927,1,1,Downtown Dubai,3344.1208198489753
Apartment,1650000,750,1,2,Mohammed Bin Rashid City,2200.0
Apartment,2900000,1525,1,2,Dubai Marina,1901.639344262295
Apartment,2550000,2100,3,3,Business Bay,1214.2857142857142
Apartment,6500000,3880,3,3,Dubai Marina,1675.2577319587629
Apartment,449000,404,0,1,Jumeirah Village Circle (JVC),1111.3861386138615
Apartment,2700000,935,1,2,Downtown Dubai,2887.700534759358
Apartment,1550000,718,1,1,Dubai Creek Harbour,2158.774373259053
Apartment,1350000,1383,2,3,Al Quoz,976.1388286334056
Apartment,1350000,1342,2,3,Al Quoz,1005.9612518628912
Apartment,1000000,860,1,2,Dubai Sports City,1162.7906976744187
Apartment,1550000,739,1,2,Dubai Creek Harbour,2097.428958051421
Apartment,1550000,910,1,2,Dubai Marina,1703.2967032967033
Apartment,2000000,1282,1,2,Al Wasl,1560.0624024960998
Apartment,2200000,1986,2,3,Jumeirah Village Circle (JVC),1107.7542799597181
Apartment,450000,599,1,2,Jumeirah Village Circle (JVC),751.2520868113522
Apartment,2080000,1246,2,2,Dubai Creek Harbour,1669.3418940609952
Apartment,675000,401,0,1,Business Bay,1683.291770573566
Residence,3800000,4319,4,5,Mudon,879.8332947441537
Apartment,3550000,2328,3,3,Dubai Marina,1524.914089347079
Apartment,2400000,1241,2,3,Downtown Dubai,1933.9242546333603
Apartment,1099888,1642,3,3,Liwan,669.8465286236298
Apartment,6000000,2609,4,5,Dubai Marina,2299.73169796857
Apartment,1750000,2445,3,4,Motor City,715.7464212678937
House,3350000,2540,3,2,Arabian Ranches,1318.8976377952756
Apartment,3600000,1527,2,3,Downtown Dubai,2357.563850687623
Apartment,375000,426,0,1,Dubai Production City (IMPZ),880.2816901408451
Apartment,2300000,1645,3,3,Dubai Marina,1398.176291793313
House,6650000,6456,5,6,Falcon City of Wonders,1030.0495662949195
Apartment,1400000,836,1,1,Dubai Marina,1674.641148325359
Apartment,2300000,1433,2,2,Downtown Dubai,1605.0244242847173
Apartment,1925000,1302,2,3,Dubai Marina,1478.494623655914
Apartment,2000000,908,1,2,Downtown Dubai,2202.643171806167
House,4199999,5348,4,5,Mudon,785.3401271503366
Apartment,410000,689,1,1,Remraam,595.0653120464441
Apartment,1100000,484,0,1,Business Bay,2272.7272727272725
House,24000000,7200,6,5,The Meadows,3333.3333333333335
Apartment,1250000,1187,1,2,Business Bay,1053.0749789385004
Residence,2900000,2426,4,5,Al Furjan,1195.3833470733719
House,11900000,8400,5,6,The Villa,1416.6666666666667
